"","Ha1","Ha2","Ha3","Ctr1","Ctr2","Ctr3"
"PITA_13468",0,0,0,0,0,0
"PITA_26290",0,0,0,0,0,0
"PITA_01869",1446,1062,1310,1613,1199,1946
"PITA_51222",0,0,1,0,1,0
"PITA_12276",1,0,0,0,0,1
"PITA_19506",1,0,1,2,2,0
"PITA_24980",14,4,11,21,5,14
"PITA_22827",1467,1032,1285,1399,1302,1366
"PITA_25578",49,56,60,57,50,57
"PITA_45076",0,0,0,0,2,0
"PITA_25887",0,0,0,0,0,0
"PITA_38053",0,0,0,0,0,0
"PITA_32984",3,0,0,0,0,0
"PITA_47938",763,586,554,619,850,809
"PITA_36156",1376,1215,1269,1353,1208,1103
"PITA_16291",0,1,1,3,2,6
"PITA_36714",0,0,9,4,1,0
"PITA_17302",32,21,23,16,20,24
"PITA_08760",100,41,67,41,74,162
"PITA_29172",42,26,33,34,44,53
"PITA_34513",13,0,19,0,0,0
"PITA_34197",3,0,6,60,1,0
"PITA_18962",0,0,0,0,0,0
"PITA_38680",968,612,956,1429,1098,760
"PITA_20099",697,609,691,935,744,1880
"PITA_30023",9,17,8,10,6,20
"PITA_38331",0,0,0,0,0,0
"PITA_02229",1,0,1,0,0,1
"PITA_28299",141,149,142,173,54,174
"PITA_03093",388,251,284,303,368,374
"PITA_00971",0,0,0,0,0,0
"PITA_46628",2,2,3,2,0,5
"PITA_51464",0,0,0,0,0,0
"PITA_29182",407,294,313,274,512,265
"PITA_06112",168,121,171,139,168,78
"PITA_03847",2593,1481,2033,1386,1618,2286
"PITA_46170",0,0,0,0,0,0
"PITA_05794",2,0,4,4,1,11
"PITA_10353",0,0,0,0,0,4
"PITA_43453",4,4,4,8,5,11
"PITA_23159",41,47,17,1,3,118
"PITA_33549",0,1,2,0,0,0
"PITA_39647",0,0,0,0,0,0
"PITA_17536",137,90,97,96,98,86
"PITA_03507",26,16,32,19,27,30
"PITA_02750",0,0,0,0,0,0
"PITA_35600",0,0,0,0,0,0
"PITA_11709",5,5,6,9,7,13
"PITA_27424",300,86,123,152,181,31
"PITA_49891",28,0,0,0,0,0
"PITA_46109",0,0,0,0,0,0
"PITA_24312",1,0,1,10,8,0
"PITA_39074",0,0,0,0,0,0
"PITA_38446",543,418,462,617,484,671
"PITA_04204",741,365,544,492,576,510
"PITA_19295",0,0,0,0,0,0
"PITA_22567",30,45,79,58,76,49
"PITA_34873",2252,1409,1813,2164,1983,2821
"PITA_18760",131,109,139,152,117,182
"PITA_48452",0,0,1,0,0,0
"PITA_33932",76,33,100,34,30,13
"PITA_41932",8,18,0,0,2,3
"PITA_02648",7,4,4,1,2,4
"PITA_02489",387,251,296,236,286,317
"PITA_05312",13,1,12,0,1,2
"PITA_22572",28,31,12,41,28,55
"PITA_22249",0,0,0,0,0,0
"PITA_14748",0,0,0,2,0,23
"PITA_31285",68,39,57,56,44,66
"PITA_04886",68,79,47,110,71,59
"PITA_12451",0,0,0,0,0,0
"PITA_16171",886,614,677,1081,724,1711
"PITA_12410",2,0,1,0,0,3
"PITA_46276",0,0,0,0,0,0
"PITA_44711",18,50,75,25,10,30
"PITA_20715",0,0,1,0,0,0
"PITA_41993",203,135,209,158,116,128
"PITA_08468",26,13,41,36,36,42
"PITA_21262",12,8,2,6,17,19
"PITA_48886",77,39,50,49,47,78
"PITA_21747",0,2,0,1,5,3
"PITA_34534",0,0,0,0,0,0
"PITA_19790",0,0,0,0,0,0
"PITA_16704",47,55,42,50,41,74
"PITA_28795",81,97,115,57,46,90
"PITA_24006",6,6,4,3,0,10
"PITA_22779",0,0,0,0,0,0
"PITA_29244",1050,804,900,971,994,1179
"PITA_00907",13,0,2,0,10,6
"PITA_50617",32,17,9,15,6,2
"PITA_50940",14,6,0,0,8,3
"PITA_40488",708,375,581,620,631,598
"PITA_16871",11,6,9,7,6,22
"PITA_00084",242,183,261,121,195,99
"PITA_06780",68,1,0,0,0,0
"PITA_48973",762,672,1331,1309,1317,924
"PITA_44942",0,0,65,0,28,0
"PITA_05898",4,1,6,2,4,2
"PITA_31925",0,0,0,0,0,0
"PITA_34508",0,0,0,0,0,0
"PITA_18986",0,0,0,0,0,0
"PITA_15142",27,75,37,69,75,152
"PITA_08421",3,3,11,4,5,1
"PITA_10956",8,20,5,3,14,40
"PITA_00056",0,0,0,1,0,0
"PITA_32418",338,224,255,160,264,324
"PITA_39009",3,4,3,2,8,9
"PITA_40912",0,1,0,0,0,0
"PITA_04688",49,40,25,37,42,54
"PITA_31769",84,185,165,42,60,102
"PITA_51448",0,1,3,0,0,0
"PITA_07496",217,166,101,205,138,237
"PITA_32211",3,13,6,8,10,16
"PITA_27820",1,0,0,0,0,0
"PITA_34615",107,56,100,62,112,90
"PITA_16875",0,0,0,0,0,0
"PITA_02850",198,30,249,2,13,7
"PITA_34488",0,0,0,0,0,0
"PITA_32435",31,26,41,30,43,64
"PITA_18582",0,46,0,0,38,0
"PITA_07820",1,0,0,1,0,0
"PITA_37316",1,1,1,1,0,1
"PITA_34185",7,2,24,3,5,9
"PITA_32037",40,23,32,50,39,50
"PITA_48818",282,205,162,232,306,165
"PITA_32139",32,23,31,24,33,46
"PITA_51384",5,4,6,2,4,6
"PITA_10470",0,0,0,0,0,1
"PITA_40505",119,78,93,80,77,55
"PITA_10249",1303,951,1067,1148,1090,1665
"PITA_30400",17,20,8,15,9,22
"PITA_32060",0,0,1,0,0,0
"PITA_07564",1325,693,1181,1311,941,1122
"PITA_26543",250,94,111,213,128,386
"PITA_14955",0,0,0,0,0,0
"PITA_14800",77,36,34,87,56,55
"PITA_36355",13,13,3,9,1,6
"PITA_42252",0,0,0,0,0,0
"PITA_11995",867,385,600,133,219,45
"PITA_47990",1,0,0,0,0,1
"PITA_43232",0,0,0,0,0,0
"PITA_15950",0,0,1,2,0,1
"PITA_38369",672,949,324,311,356,229
"PITA_38164",246,279,255,288,266,281
"PITA_10013",0,2,1,1,0,1
"PITA_07057",3,1,4,0,1,1
"PITA_17141",7,4,7,7,3,5
"PITA_37402",0,0,0,0,0,0
"PITA_45984",5,7,8,9,9,8
"PITA_17846",2,3,6,9,6,13
"PITA_37117",0,0,9,7,0,2
"PITA_02456",0,0,0,0,1,0
"PITA_06171",12,11,4,22,6,6
"PITA_35966",1,0,2,3,1,9
"PITA_27403",1273,751,931,1170,1013,1369
"PITA_06625",0,0,0,0,0,0
"PITA_00258",0,0,0,0,0,0
"PITA_02068",56,31,70,59,36,42
"PITA_16274",16,7,3,6,6,5
"PITA_12620",1,0,1,0,0,1
"PITA_05264",41,10,31,9,29,30
"PITA_45303",15,39,35,17,39,16
"PITA_50690",0,0,0,0,0,0
"PITA_35588",804,482,662,657,642,835
"PITA_47719",186,118,170,169,129,204
"PITA_10459",1,0,3,0,0,0
"PITA_11123",21,19,28,18,10,20
"PITA_17057",70,48,93,93,61,50
"PITA_28714",238,191,237,223,235,284
"PITA_20325",92,35,75,84,71,87
"PITA_33340",39,134,15,45,50,4
"PITA_46989",0,0,0,0,0,0
"PITA_48484",6,3,4,0,0,2
"PITA_49741",0,0,0,0,0,0
"PITA_32123",79,56,71,68,50,55
"PITA_09267",0,0,0,0,0,0
"PITA_34660",104,48,71,82,67,62
"PITA_43643",4,1,2,5,6,4
"PITA_13348",537,346,474,480,423,459
"PITA_32136",0,0,0,0,0,0
"PITA_45615",138,84,121,115,112,65
"PITA_38324",0,0,0,5,3,0
"PITA_11071",241,150,148,154,175,210
"PITA_38295",4,0,0,0,0,1
"PITA_20446",669,579,554,127,670,428
"PITA_43368",1,0,2,0,1,0
"PITA_03712",0,0,0,0,0,0
"PITA_15097",1143,618,860,644,605,748
"PITA_33605",0,0,0,0,0,0
"PITA_44507",0,1,0,0,1,0
"PITA_26541",0,0,0,0,0,0
"PITA_47023",0,0,0,0,0,0
"PITA_22105",192,181,121,182,408,11
"PITA_35787",0,0,0,0,0,0
"PITA_06814",20,6,18,10,20,14
"PITA_15364",4,0,0,0,0,0
"PITA_49162",260,255,275,271,248,476
"PITA_46923",1446,899,1209,1432,1247,1089
"PITA_47081",30,22,35,58,69,28
"PITA_28689",34,25,33,46,31,4
"PITA_31012",1,1,2,1,4,1
"PITA_32267",0,0,0,0,0,0
"PITA_41120",0,0,0,0,0,0
"PITA_24826",0,0,0,0,0,0
"PITA_02680",0,0,0,2,0,0
"PITA_43469",47,36,75,90,38,30
"PITA_49860",0,0,0,0,0,0
"PITA_24652",126,96,96,128,99,173
"PITA_45410",319,248,281,288,259,388
"PITA_18187",23,8,6,3,22,10
"PITA_24125",5,0,0,1,0,0
"PITA_02485",22,23,25,33,43,48
"PITA_22728",13,14,22,20,17,16
"PITA_34232",161,138,139,117,133,167
"PITA_29613",7,0,2,0,5,0
"PITA_46896",24,28,27,28,5,14
"PITA_02758",182,42,135,124,538,56
"PITA_42719",0,0,0,0,0,0
"PITA_10058",0,0,0,0,0,0
"PITA_50461",6,2,14,11,11,16
"PITA_04286",2,2,1,0,2,0
"PITA_26332",290,178,228,225,275,326
"PITA_22636",0,10,2,15,12,0
"PITA_46080",0,0,0,0,0,0
"PITA_33114",20,24,20,31,17,19
"PITA_30410",1490,972,1279,1378,1280,1685
"PITA_36367",0,0,0,0,0,0
"PITA_15627",327,322,351,419,213,346
"PITA_30599",310,137,149,152,151,159
"PITA_01722",0,0,0,0,0,0
"PITA_19983",61,35,8,58,35,46
"PITA_02454",138,84,137,121,124,157
"PITA_51686",13,1,8,4,3,3
"PITA_17224",305,158,221,273,255,337
"PITA_19667",2,2,0,1,0,0
"PITA_07694",815,603,622,1122,686,1319
"PITA_46546",3491,2360,3326,2484,2025,3974
"PITA_02930",1,2,8,9,4,2
"PITA_06705",19,2,4,5,9,1
"PITA_49960",114,56,86,134,139,166
"PITA_10075",1,1,1,0,0,0
"PITA_43220",238,180,209,246,222,295
"PITA_18118",0,0,0,0,0,0
"PITA_02834",0,0,0,0,1,0
"PITA_08075",462,302,356,276,183,476
"PITA_05531",1139,770,900,439,270,1214
"PITA_50710",0,0,0,0,0,0
"PITA_07454",0,1,0,0,0,1
"PITA_00248",149,95,92,142,124,137
"PITA_41498",178,132,176,199,301,194
"PITA_30482",982,858,996,1092,1164,1199
"PITA_26399",0,20,21,0,9,7
"PITA_38151",127,63,99,100,110,150
"PITA_42886",26,16,26,20,16,38
"PITA_04975",184,89,117,144,134,250
"PITA_51226",0,0,0,0,0,0
"PITA_42381",29,22,18,10,4,28
"PITA_36984",46,25,28,27,22,54
"PITA_25775",0,34,0,42,0,0
"PITA_10309",21,15,13,18,13,12
"PITA_15963",0,0,1,0,0,0
"PITA_28526",0,0,0,0,0,0
"PITA_33916",0,0,0,0,0,1
"PITA_24027",75,35,67,68,51,84
"PITA_43567",34,27,22,30,27,45
"PITA_14979",1321,890,1147,1260,909,1402
"PITA_30558",0,0,0,0,0,0
"PITA_16486",1096,691,807,1073,778,1235
"PITA_22944",375,224,277,311,283,468
"PITA_26339",0,0,0,0,0,0
"PITA_29313",0,0,128,0,145,275
"PITA_14927",6,2,0,0,0,0
"PITA_45811",1428,1069,1373,1273,1274,1810
"PITA_49937",0,0,1,0,0,0
"PITA_50305",0,1,6,1,2,4
"PITA_07953",71,43,97,32,96,0
"PITA_20705",66,46,55,80,59,59
"PITA_51531",11,3,1,3,14,1
"PITA_32867",0,0,0,0,0,0
"PITA_06047",183,126,139,153,127,185
"PITA_04193",410,254,365,57,37,613
"PITA_00673",355,293,476,483,276,437
"PITA_30555",522,328,408,406,371,419
"PITA_30303",0,0,0,0,0,0
"PITA_43568",0,0,0,0,0,0
"PITA_45304",732,551,667,792,546,737
"PITA_42227",0,0,0,5,0,0
"PITA_33136",43,18,36,38,31,16
"PITA_10752",17,6,8,21,21,6
"PITA_38649",241,166,223,290,222,247
"PITA_19089",8,3,14,1,15,4
"PITA_46740",1167,886,1119,1224,1142,1602
"PITA_19336",145,123,108,157,186,208
"PITA_13474",58,39,46,125,51,21
"PITA_45913",10,14,16,0,0,67
"PITA_20245",221,83,148,170,153,60
"PITA_05030",0,0,0,0,0,0
"PITA_00863",2681,1694,2109,2336,2367,3041
"PITA_35085",3347,2990,3076,3401,3123,6113
"PITA_35718",127,58,84,125,84,75
"PITA_27780",140,95,118,121,162,164
"PITA_00423",12,17,20,30,0,14
"PITA_49621",22,1,3,11,8,7
"PITA_17247",783,704,640,690,571,1077
"PITA_28513",81,32,166,75,318,97
"PITA_20797",0,0,0,0,0,0
"PITA_38751",0,0,0,0,0,0
"PITA_25783",18,3,2,0,19,1
"PITA_09865",29,23,37,39,29,35
"PITA_47332",1,0,3,0,0,1
"PITA_14936",25,5,13,0,4,0
"PITA_35553",2239,1566,1897,2353,1483,2123
"PITA_00777",0,0,0,0,0,0
"PITA_47616",34,23,28,33,14,26
"PITA_44029",105,93,102,130,100,127
"PITA_05143",0,0,0,0,0,0
"PITA_18218",0,0,0,0,0,0
"PITA_15743",0,1,1,1,2,2
"PITA_37990",15,12,39,8,27,21
"PITA_03440",0,0,0,0,0,0
"PITA_39703",0,0,0,0,0,0
"PITA_13660",0,33,57,43,0,13
"PITA_18612",0,0,0,0,0,0
"PITA_28727",2,0,0,0,2,0
"PITA_37350",0,0,0,1,0,0
"PITA_36173",0,0,0,0,0,0
"PITA_32727",0,0,0,0,0,0
"PITA_47916",0,0,0,2,0,0
"PITA_15793",3,0,2,0,1,0
"PITA_29266",8,7,4,7,6,44
"PITA_04194",0,0,0,0,0,0
"PITA_02097",285,82,121,215,215,56
"PITA_33002",0,0,0,0,0,0
"PITA_37052",134,127,124,109,110,81
"PITA_38744",0,0,0,0,0,0
"PITA_13162",364,205,352,467,356,420
"PITA_21625",0,0,0,0,0,0
"PITA_49919",0,0,2,0,0,0
"PITA_05636",0,0,0,0,0,0
"PITA_16596",111,105,134,71,84,74
"PITA_05750",2,8,8,12,8,5
"PITA_16018",12,5,5,4,1,26
"PITA_20871",1,0,0,0,0,0
"PITA_22261",168,106,0,78,0,74
"PITA_03572",5,1,3,1,1,1
"PITA_37047",0,2,3,2,0,0
"PITA_20261",708,164,717,662,693,193
"PITA_25382",976,623,845,860,567,911
"PITA_39650",225,255,225,160,125,375
"PITA_21716",0,1,0,0,0,0
"PITA_31266",768,613,756,531,736,1136
"PITA_02883",0,0,0,0,0,0
"PITA_42555",37,31,32,169,76,133
"PITA_38650",0,0,5,0,0,0
"PITA_48960",30,39,38,38,22,18
"PITA_48169",17,3,6,7,5,9
"PITA_02910",0,0,0,0,0,0
"PITA_48596",0,0,0,0,0,0
"PITA_24101",0,0,0,0,0,0
"PITA_02927",51,37,39,46,33,30
"PITA_49702",1,0,0,0,1,0
"PITA_00510",103,56,110,74,71,130
"PITA_28310",9,9,16,9,11,9
"PITA_06759",89,59,64,111,92,43
"PITA_46242",0,0,0,0,0,0
"PITA_44548",0,1,0,0,1,0
"PITA_36170",6,773,2348,3409,2002,123
"PITA_10521",106,110,121,121,88,183
"PITA_23008",0,0,0,0,0,0
"PITA_10329",3,5,1,1,7,0
"PITA_14054",12,29,54,226,70,15
"PITA_10437",198,122,157,130,156,393
"PITA_20716",985,827,792,648,950,1397
"PITA_19423",18,8,4,9,14,34
"PITA_31937",0,0,0,3,0,1
"PITA_26185",223,111,124,243,165,98
"PITA_28008",475,396,522,227,219,732
"PITA_44920",3,0,1,0,5,1
"PITA_21331",0,0,0,0,0,0
"PITA_29800",3,0,0,0,0,0
"PITA_44289",0,0,0,0,0,0
"PITA_28208",595,375,475,471,682,669
"PITA_51741",0,0,0,0,0,0
"PITA_48479",0,0,0,0,0,0
"PITA_26226",56,24,4,14,10,18
"PITA_39254",61,102,72,42,101,37
"PITA_14091",102,71,63,93,50,74
"PITA_29392",276,126,242,171,197,158
"PITA_47729",1,0,0,0,0,0
"PITA_23124",32,69,58,132,99,154
"PITA_41295",156,141,161,219,95,249
"PITA_32050",8,17,11,0,2,2
"PITA_19951",1983,1184,1437,1000,787,1842
"PITA_06405",0,0,0,0,0,0
"PITA_02643",0,0,0,0,0,0
"PITA_37828",333,174,341,265,201,133
"PITA_00455",7961,3142,5097,9222,7302,2327
"PITA_07509",0,0,0,0,0,0
"PITA_49862",159,105,74,221,99,185
"PITA_49496",60,30,43,59,80,65
"PITA_47236",0,0,0,0,0,0
"PITA_49169",10,4,14,11,2,3
"PITA_24309",1251,1011,1108,1360,1328,2022
"PITA_13072",115,99,135,211,152,174
"PITA_09060",0,4,0,0,0,1
"PITA_41238",15,15,15,10,24,3
"PITA_18890",0,0,0,0,0,0
"PITA_22931",0,0,0,0,0,0
"PITA_00592",18,38,37,56,59,42
"PITA_12845",7,6,4,3,18,0
"PITA_32179",39,41,40,63,41,41
"PITA_41541",271,205,260,204,270,299
"PITA_34756",81,63,87,99,77,148
"PITA_20819",5,1,0,0,0,0
"PITA_08633",0,0,0,0,0,0
"PITA_42313",68,118,170,126,118,91
"PITA_39229",0,0,4,3,6,0
"PITA_38033",105,98,90,272,337,246
"PITA_14491",13,28,9,16,10,8
"PITA_27892",1,3,2,0,0,0
"PITA_38244",0,0,0,0,0,0
"PITA_04887",2,1,1,2,3,0
"PITA_18891",520,292,461,575,469,625
"PITA_17000",0,0,1,1,0,0
"PITA_44728",35,22,14,34,35,17
"PITA_51624",31,12,25,24,14,22
"PITA_20244",0,0,0,0,0,0
"PITA_19668",24,27,21,6,85,47
"PITA_46180",76,53,36,10,46,25
"PITA_13022",107,46,44,51,51,103
"PITA_10039",567,203,476,357,390,355
"PITA_44866",0,0,0,1,0,0
"PITA_18410",0,0,0,0,0,0
"PITA_09375",48,53,45,74,66,67
"PITA_00099",104,25,84,33,55,2
"PITA_51400",280,78,248,29,145,11
"PITA_04118",49,13,22,20,50,20
"PITA_25337",0,0,0,0,0,0
"PITA_30553",0,0,0,0,0,0
"PITA_21024",0,0,0,0,1,0
"PITA_03002",0,0,0,0,0,0
"PITA_16252",0,0,2,0,0,0
"PITA_43308",6,0,2,1,2,0
"PITA_37684",1064,0,364,364,0,352
"PITA_03993",86,67,123,101,40,9
"PITA_02443",168,177,163,153,233,327
"PITA_11093",0,0,0,0,0,0
"PITA_12646",794,578,796,791,684,884
"PITA_42251",12,9,13,11,3,4
"PITA_17636",7708,4191,5595,5237,5813,4473
"PITA_33295",756,350,516,548,541,739
"PITA_37109",514,345,327,406,399,327
"PITA_46927",284,192,201,283,333,329
"PITA_25706",169,90,123,153,75,128
"PITA_16067",0,1,0,0,0,0
"PITA_46470",0,0,0,0,0,0
"PITA_03835",27,26,19,18,12,26
"PITA_01206",0,0,0,0,0,0
"PITA_15072",0,0,0,0,0,0
"PITA_29525",646,433,532,623,500,586
"PITA_27070",0,0,0,0,0,0
"PITA_46841",0,0,0,0,0,0
"PITA_06747",4,1,4,15,5,0
"PITA_46187",69,55,47,56,39,50
"PITA_04808",17,3,15,4,6,18
"PITA_27192",106,70,169,147,164,104
"PITA_19569",8817,5302,6943,6173,7171,10429
"PITA_03502",9,9,10,31,14,6
"PITA_27331",50,27,46,31,47,31
"PITA_34076",803,490,572,612,775,569
"PITA_51575",0,38,0,0,0,21
"PITA_12702",0,0,0,0,0,0
"PITA_00800",1,0,2,6,0,4
"PITA_44164",3,1,2,0,4,0
"PITA_14665",12,18,37,15,41,21
"PITA_05587",30,24,19,25,31,44
"PITA_46061",14,1,3,3,1,2
"PITA_30943",8,1,9,4,5,10
"PITA_02991",0,0,0,0,0,0
"PITA_00903",1,1,0,0,0,1
"PITA_11478",594,363,451,508,511,546
"PITA_22479",5,3,4,0,2,1
"PITA_26163",11,10,17,19,21,22
"PITA_37734",2,0,2,6,3,7
"PITA_17872",0,0,0,0,0,0
"PITA_41176",82,56,51,62,83,91
"PITA_42979",82,60,62,77,86,103
"PITA_30494",10,0,6,2,2,8
"PITA_28695",19,12,16,5,43,14
"PITA_06650",0,0,2,6,4,2
"PITA_11944",7,10,29,8,3,12
"PITA_37407",0,0,0,0,0,0
"PITA_11325",360,230,372,337,228,353
"PITA_27559",0,0,0,0,0,1
"PITA_11020",0,0,0,0,0,0
"PITA_37707",2,5,7,6,2,18
"PITA_42189",0,0,0,0,0,0
"PITA_10425",8,4,8,10,20,18
"PITA_48340",60,66,67,32,26,22
"PITA_40675",254,211,258,279,296,509
"PITA_31126",24,19,26,4,11,38
"PITA_18048",42,53,32,38,46,84
"PITA_47065",276,73,92,15,21,4
"PITA_36744",303,256,287,342,255,415
"PITA_31276",10,6,11,15,13,10
"PITA_46282",247,203,246,240,186,314
"PITA_17297",0,0,0,1,0,0
"PITA_20739",0,0,0,0,0,0
"PITA_25817",1280,916,1096,1232,847,1503
"PITA_05793",0,0,0,0,0,0
"PITA_01451",4,7,8,10,4,12
"PITA_29647",0,0,0,0,0,0
"PITA_08438",0,2,0,0,0,0
"PITA_27998",50,21,23,56,78,124
"PITA_43245",105,26,45,0,16,0
"PITA_37570",0,0,0,0,0,0
"PITA_16326",0,86,39,0,60,0
"PITA_28115",0,0,0,0,0,0
"PITA_46568",240,108,143,61,243,70
"PITA_37139",37,10,39,19,10,0
"PITA_27293",0,0,0,0,0,0
"PITA_23048",257,202,192,216,129,297
"PITA_26145",967,574,840,796,810,831
"PITA_21671",1343,955,1201,1280,832,1577
"PITA_42518",138,121,141,143,131,221
"PITA_05402",5,3,4,3,5,4
"PITA_26534",8492,5100,6738,7603,5908,7939
"PITA_29057",0,45,0,66,0,0
"PITA_35069",0,0,0,0,0,0
"PITA_46155",0,0,0,0,0,0
"PITA_49462",1,2,10,14,2,2
"PITA_25830",0,0,0,0,0,0
"PITA_24941",36,43,32,24,47,18
"PITA_03431",0,0,0,0,0,0
"PITA_08611",271,47,100,203,232,7
"PITA_34835",0,0,0,0,0,0
"PITA_03644",91,38,41,76,36,6
"PITA_37901",6,13,7,3,8,15
"PITA_12507",1350,915,1062,1167,1047,1379
"PITA_09041",165,85,121,321,116,77
"PITA_34404",54,32,45,42,14,87
"PITA_18840",30,14,11,3,0,0
"PITA_32563",63,60,87,71,69,118
"PITA_02735",0,0,0,0,0,0
"PITA_43331",0,0,0,0,0,0
"PITA_49293",0,0,0,0,0,0
"PITA_11560",86,67,55,84,75,130
"PITA_28809",19,9,13,0,7,0
"PITA_26193",0,0,0,0,1,0
"PITA_08202",0,0,0,0,0,0
"PITA_14758",1,0,0,4,0,0
"PITA_49020",47,20,38,31,19,32
"PITA_44856",4936,2993,3402,4939,4284,5548
"PITA_31446",0,0,2,0,0,1
"PITA_13314",0,0,0,46,0,0
"PITA_11176",0,0,0,0,0,0
"PITA_08187",383,344,412,377,327,516
"PITA_50381",0,0,0,0,0,0
"PITA_11205",0,0,0,0,0,0
"PITA_39856",0,0,0,0,0,0
"PITA_35589",1,3,0,2,1,2
"PITA_13115",54,37,66,53,38,29
"PITA_33558",0,0,0,0,0,1
"PITA_24408",253,138,229,120,85,195
"PITA_34003",2,0,3,4,3,0
"PITA_40102",843,591,660,711,868,767
"PITA_46716",1,4,0,0,2,0
"PITA_45655",1,0,0,0,0,0
"PITA_09418",0,0,0,0,1,0
"PITA_26820",31,18,24,24,19,21
"PITA_24522",147,110,134,138,94,140
"PITA_06310",6,1,1,16,5,7
"PITA_33082",4,5,6,4,2,2
"PITA_36310",426,301,376,421,377,370
"PITA_39854",0,0,0,0,0,0
"PITA_39434",229,190,219,284,247,371
"PITA_15543",0,0,0,0,1,0
"PITA_38372",12,5,15,11,11,5
"PITA_19886",2,0,0,0,0,1
"PITA_24678",1654,1451,1483,2336,1455,2471
"PITA_40678",0,0,0,0,0,0
"PITA_04977",0,0,0,0,0,0
"PITA_27713",2393,1477,1657,1782,1900,2092
"PITA_07354",7,8,11,6,6,13
"PITA_19719",32,13,38,45,32,54
"PITA_34247",0,0,0,0,0,0
"PITA_51748",23,7,29,61,28,33
"PITA_18935",0,0,0,0,0,0
"PITA_11350",57,52,43,40,53,80
"PITA_26318",9,0,16,11,13,39
"PITA_31768",83,37,65,102,115,54
"PITA_01910",2,0,0,0,0,0
"PITA_45376",5,5,0,0,0,1
"PITA_13288",80,64,81,95,53,87
"PITA_07173",34,33,39,42,37,54
"PITA_39475",0,0,0,0,0,0
"PITA_46027",578,254,408,484,594,465
"PITA_43229",2,4,2,0,5,1
"PITA_05389",532,265,341,376,570,426
"PITA_37923",0,0,0,0,2,0
"PITA_45768",1,1,2,0,0,0
"PITA_08695",23,11,10,30,12,15
"PITA_02550",25,16,39,7,50,58
"PITA_13414",43,39,36,52,40,45
"PITA_00884",0,0,0,0,0,0
"PITA_04034",0,0,0,0,0,0
"PITA_04246",1,8,5,8,3,10
"PITA_28109",1897,1317,1823,2159,1131,2315
"PITA_50171",474,270,490,221,223,136
"PITA_51167",4,4,12,2,4,4
"PITA_46577",15,16,20,84,29,81
"PITA_03341",0,0,0,0,0,0
"PITA_46010",300,195,267,271,237,226
"PITA_21904",0,1,0,0,0,0
"PITA_43103",0,0,0,14,0,121
"PITA_28330",0,0,0,0,0,0
"PITA_37959",2289,1574,2078,2281,1829,3344
"PITA_31827",0,0,0,0,0,0
"PITA_33527",98,50,57,89,75,144
"PITA_36657",922,661,884,1057,768,1137
"PITA_40901",0,2,0,0,0,0
"PITA_11911",1215,643,938,758,734,516
"PITA_28626",17,15,11,13,4,11
"PITA_15068",171,125,136,56,43,131
"PITA_15989",242,137,172,162,227,197
"PITA_45339",0,0,0,0,0,0
"PITA_00390",4,0,0,1,2,6
"PITA_09227",232,158,209,249,282,269
"PITA_04617",2,0,0,3,1,1
"PITA_27663",53,37,57,45,40,46
"PITA_24342",0,0,0,0,0,0
"PITA_09367",0,0,2,0,1,0
"PITA_41867",22,25,20,16,19,20
"PITA_40663",56,64,86,64,61,115
"PITA_21670",66,80,76,77,92,110
"PITA_12876",6,8,11,10,8,4
"PITA_12942",0,0,0,0,0,0
"PITA_15058",0,2,4,3,2,1
"PITA_03151",0,0,0,0,0,0
"PITA_12641",11,2,0,0,0,0
"PITA_34262",988,693,799,1050,959,1281
"PITA_44848",0,0,0,0,0,0
"PITA_46753",684,515,609,599,548,731
"PITA_34871",30,10,10,21,25,10
"PITA_02277",21278,12095,17286,17834,19109,19802
"PITA_10141",0,0,0,0,0,0
"PITA_07766",419,298,353,423,439,497
"PITA_37701",0,0,0,0,0,0
"PITA_47494",0,0,0,0,0,0
"PITA_31078",47,29,56,57,79,43
"PITA_49328",1462,685,904,29,19,1080
"PITA_36164",4,0,4,0,0,0
"PITA_13802",1185,564,762,1127,1225,807
"PITA_35991",327,183,287,263,288,300
"PITA_43266",196,160,198,212,217,325
"PITA_29060",9,4,0,2,1,0
"PITA_24230",0,0,0,0,0,0
"PITA_29685",79,65,118,68,46,60
"PITA_35866",5,8,11,6,7,9
"PITA_02820",5,1,1,3,1,5
"PITA_03797",31,41,41,42,29,82
"PITA_02598",638,516,574,714,552,926
"PITA_09929",29,24,25,28,19,36
"PITA_26383",1480,1035,1342,1525,1250,1695
"PITA_08157",0,0,0,0,0,0
"PITA_23500",254,172,215,241,212,136
"PITA_51641",0,2,0,0,1,0
"PITA_10714",58,77,77,85,34,74
"PITA_02140",26,21,17,34,12,21
"PITA_15956",122,95,127,94,84,168
"PITA_06033",81,38,87,116,130,89
"PITA_28903",419,289,229,360,587,406
"PITA_43701",0,0,0,0,0,0
"PITA_25241",56,39,48,20,47,60
"PITA_19107",5,0,0,0,0,0
"PITA_20820",38,21,49,54,55,85
"PITA_45309",427,339,392,442,375,608
"PITA_47823",1523,650,938,85,214,232
"PITA_33414",0,0,0,0,0,0
"PITA_39584",343,278,262,303,351,466
"PITA_30295",56,51,46,42,17,46
"PITA_17193",22,15,19,17,8,41
"PITA_10385",44,27,37,17,55,11
"PITA_06140",26,15,35,14,22,20
"PITA_00007",4,4,3,9,4,8
"PITA_28637",5,5,4,7,10,12
"PITA_27209",1014,815,620,615,681,1452
